scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgName	orgWeb	logo	sponsor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://www.opuskinetic.com/training/masterclass-on-understanding-drilling-contracts-2/	Understanding Drilling Contracts	2022-07-04	2022-07-07		This is a 4-day drilling contracts training. The ‘Upstream’ or Exploration and Production (E&P) segment of the International Oil and Gas Industry, is in all probability, the riskiest in terms of capital intensity, long payback periods; technological dependence and a host of legal/environmental compliance requirements. It is commonplace for entities seeking hydrocarbon reserves to offset this risk exposure through collective entities such as Joint Ventures. This drilling contracts training course has been specifically designed to provide the delegate with a holistic understanding not only of drilling contracts, but to understand them within the wider context of the larger governing framework of which they are a part in terms of hydrocarbon discovery and extraction. The course is an immersive experience and the focus is on open dialogue throughout and class exercises/problem solving and knowledge sharing.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/masterclass-on-understanding-drilling-contracts-2/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/technical-report-writing-and-presentation-skills-for-engineers-and-oil-and-gas-professionals/2022-07-04/	Technical Report Writing and Presentation Skills for Engineers and Oil and Gas Professionals	2022-07-04	2022-07-07		This is a 4-day training course. A technical report is more than a mere representation of facts pertaining to a situation. An effective report can move people towards taking a desired course of action. Moreover, the quality of a report can influence how its subject matter is perceived by the reader. This workshop will demonstrate on how engineers and oil and gas professionals can use their technical knowledge and logical edge to write reader-friendly, grammatically accurate reports and persuasively communicate for buy-in purposes.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/technical-report-writing-and-presentation-skills-for-engineers-and-oil-and-gas-professionals/2022-07-04/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/the-international-project-manager-4/2022-07-04/	The International Project Manager	2022-07-04	2022-07-07		This is a 4-day training course. As business continues to internationalize and the strategic intent of global organisations is to maximise business opportunities wherever they may present, the discipline of project management continues to grow in importance and the role of the Project Manager becomes ever more crucial to successful delivery and achievement of these stated aims and goals. The ‘International Project Manager’ is a special individual who is able to seamlessly integrate into different cultures – who understands their values, beliefs and normative behaviour, who is capable of harnessing the expertise and abilities of team members, who motivates, empathizes and understands local conditions and is able to forge mutually beneficial and long lasting relationships with relevant stakeholders. In short, an individual who is innovative; creative and supremely adaptable. This course has been specifically designed as a complement to these set of attributes, to enhance the delegates existing knowledge and experience and to equip them such that they can deliver projects successfully anywhere.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/the-international-project-manager-4/2022-07-04/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/mini-mba-oil-and-gas/2022-07-04/	Mini MBA for Oil & Gas	2022-07-04	2022-07-08		This is a 5-day training course. The International Oil and Gas Industry is extremely dynamic – it is constantly evolving, driven by and dependent upon technology. Ever more remote and inhospitable environments such as the Arctic and Ultra-deep water drilling operations push the boundaries of capabilities on a daily basis as the search for a sustainable competitive advantage quickens. There are multiple stakeholders – each with a different agenda or perspective – the need to manage these interfaces is critical if the modern oil and gas organisation is to survive and flourish. The true capital of any organisation is its people and the knowledge and abilities that they possess. It is imperative to add to this value by ongoing development and learning – investment in this way will contribute directly to the creation and sustainability of a competitive advantage.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/mini-mba-oil-and-gas/2022-07-04/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/hazard-studies-and-hazop-for-team-leader-training-2/	HAZOP Training: Hazard Studies and HAZOP Team Leader	2022-07-04	2022-07-07		This is a 4-day HAZOP training course. HAZOP and Hazard studies are an essential part of effective process safety management and HSE risk management. This course covers various process hazard assessment (PHA) techniques that team leaders must understand and be able to apply as well as facilitation skills required to manage successful hazard study meetings.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/hazard-studies-and-hazop-for-team-leader-training-2/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/strategic-talent-management-employee-engagement-and-retention-2/2022-07-04/	Strategic Talent Management, Employee Engagement and Retention	2022-07-04	2022-07-08		This training programme is an advanced level strategic talent management, employee engagement and employee retention skills development offering. The programme effectively blends the theory and best practice strategic talent management principles and processes with practical application strategies, tools and techniques.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/strategic-talent-management-employee-engagement-and-retention-2/2022-07-04/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/petroleum-systems-of-the-mexican-gulf-of-mexico-3/	Petroleum Systems of the Mexican Gulf of Mexico	2022-07-04	2022-07-08		This training course summarises the main petroleum systems of the Mexican Gulf of Mexico. 50 man-years experience of working on play evaluation, reservoir description and regional studies of Jurassic, Cretaceous and Tertiary petroleum systems of Mexico. It emphasises the importance of the regional tectonic and palaeogeographical evolution of the area and how it differs from the USA side of the Gulf of Mexico. Emphasis is placed on Jurassic and Cretaceous carbonate reservoirs and petroleum systems since these contain the majority of Mexican reserves; however, petroleum systems in the siliciclastic-dominated Tertiary stratigraphy will also be described.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/petroleum-systems-of-the-mexican-gulf-of-mexico-3/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/professional-forecaster-masterclass/	Professional Forecaster Masterclass	2022-07-04	2022-07-07		This is a 4-day training course. In a modern, lean supply chain, accurate forecasts are critical to achieving supply chain success. Today, with disruption and uncertainty there is greater realization for the value and need for competency in managing demand. Understanding of the forecasting process and requirements for an accurate forecast are a necessity for any executive involved in the demand forecasting process.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/professional-forecaster-masterclass/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/root-cause-analysis-rca-masterclass/2022-07-04/	Root Cause Analysis (RCA) Masterclass	2022-07-04	2022-07-08		This 5-Day training course provides the delegates with an overview of Root Cause Analysis and gives them the knowledge and skills necessary to facilitate an effective RCA. The participants would learn a number of tried and tested methods to help identify the causes leading to the incident. The delegates will develop understanding of Influence & Causal Factor, Charting, the ‘5 Why’s’, ‘Fishbone’ or ‘Ishikawa’ Cause & Effect concepts and Applied Behavioral Analysis (ABA). Each of these methods is in widespread use throughout industry with their pedigrees going back to the early 1970’s. The case studies analyzed during the workshop would develop the participants into a Professional Investigators and would let them grasp how to use RCA techniques to prevent the occurrence of any future incidents.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/root-cause-analysis-rca-masterclass/2022-07-04/		"[""info@opuskinetic.com""]"		1
https://www.opuskinetic.com/training/managing-project-costs-and-budget-2/2022-07-05/	Managing Project Costs and Budget Training	2022-07-05	2022-07-08		This is a 4-day project costs and budget training. The achievement of successful project delivery is directly underpinned by focus and attention on the effective and efficient management of the financial dynamic. The project environment is uncertain and project teams must operate, not only within this uncertainty but also subject to multiple constraints. Understanding that a project is subject to a complex series of interfaces between stakeholders and resources becomes critical.		We are the premier provider of knowledge through people empowerment. We believe people are why organisations are successful, and giving people the knowledge to perform well at their job will enable organisations to succeed. That is why we pride ourselves on offering acclaimed training courses that are well researched and follow the latest industry trends.	Opus Kinetic Pte Ltd	https://www.opuskinetic.com/									https://www.opuskinetic.com/training/managing-project-costs-and-budget-2/2022-07-05/		"[""info@opuskinetic.com""]"		1
