scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgName	orgWeb	logo	sponsor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://www.globallinkmp.com/#collapseOne-1	PHILCONSTRUCT LUZON (Hybrid Edition)	2022-06-09	2022-06-09				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						SMX Convention Center Clark		SMX Convention Center Clark	https://www.globallinkmp.com/#collapseOne-1	https://www.google.com/maps/place/SMX+Convention+Center+Clark/@15.1694574,120.5778468,15z/data=!4m2!3m1!1s0x0:0x4d9a78fbbb1f9ea6?sa=X&ved=2ahUKEwiDgMe0l7b4AhVRSPEDHbCrAV0Q_BJ6BAgNEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-2	HVAC/R LUZON (Hybrid Edition)	2022-06-09	2022-06-09				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						SMX Convention Center Clark		SMX Convention Center Clark	https://www.globallinkmp.com/#collapseOne-2	https://www.google.com/maps/place/SMX+Convention+Center+Clark/@15.1694574,120.5778468,15z/data=!4m2!3m1!1s0x0:0x4d9a78fbbb1f9ea6?sa=X&ved=2ahUKEwjm9Z-6l7b4AhWESPEDHdZkAqgQ_BJ6BAgYEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-3	PHILCONSTRUCT VISAYAS (Hybrid Edition)	2022-07-21	2022-07-21				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						Waterfront Cebu City Hotel & Casino		Waterfront Cebu City Hotel & Casino	https://www.globallinkmp.com/#collapseOne-3	https://www.google.com/maps/place/Waterfront+Cebu+City+Hotel+%26+Casino/@10.3247918,123.9045043,15z/data=!4m2!3m1!1s0x0:0xc975b10a18d14aa8?sa=X&ved=2ahUKEwiUj57Ml7b4AhU5RPEDHVfdBvwQ_BJ6BAgoEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-4	HVAC/R VISAYAS (Hybrid Edition)	2022-07-21	2022-07-21				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						Waterfront Cebu City Hotel & Casino		Waterfront Cebu City Hotel & Casino	https://www.globallinkmp.com/#collapseOne-4	https://www.google.com/maps/place/Waterfront+Cebu+City+Hotel+%26+Casino/@10.3247918,123.9045043,15z/data=!4m2!3m1!1s0x0:0xc975b10a18d14aa8?sa=X&ved=2ahUKEwif9tzVl7b4AhW4SfEDHVcuDxoQ_BJ6BAgvEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-5	PACKAGING AND PLASTICS VISAYAS (Hybrid Edition)	2022-07-21	2022-07-21				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						Waterfront Cebu City Hotel & Casino		Waterfront Cebu City Hotel & Casino	https://www.globallinkmp.com/#collapseOne-5	https://www.google.com/maps/place/Waterfront+Cebu+City+Hotel+%26+Casino/@10.3247918,123.9045043,15z/data=!4m2!3m1!1s0x0:0xc975b10a18d14aa8?sa=X&ved=2ahUKEwj0rI_il7b4AhV5SvEDHW95BfsQ_BJ6BAgnEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-6	PRINT AND LABEL VISAYAS (Hybrid Edition)	2022-07-21	2022-07-21				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						Waterfront Cebu City Hotel & Casino		Waterfront Cebu City Hotel & Casino	https://www.globallinkmp.com/#collapseOne-6	https://www.google.com/maps/place/Waterfront+Cebu+City+Hotel+%26+Casino/@10.3247918,123.9045043,15z/data=!4m2!3m1!1s0x0:0xc975b10a18d14aa8?sa=X&ved=2ahUKEwjHpd3sl7b4AhU4SfEDHdYrCiwQ_BJ6BAgwEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-7	HOTEL SUPPLIER SHOW VISAYAS (Hybrid Edition)	2022-07-21	2022-07-21				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						Waterfront Cebu City Hotel & Casino		Waterfront Cebu City Hotel & Casino	https://www.globallinkmp.com/#collapseOne-7	https://www.google.com/maps/place/Waterfront+Cebu+City+Hotel+%26+Casino/@10.3247918,123.9045043,15z/data=!4m2!3m1!1s0x0:0xc975b10a18d14aa8?sa=X&ved=2ahUKEwidie73l7b4AhU6SPEDHZl9BTcQ_BJ6BAgpEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-8	CHINA MACHINERY & ELECTRONIC BRAND SHOW (PHILIPPINES)	2022-08-18	2022-08-18				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						SMX Convention Center Manila		SMX Convention Center Manila	https://www.globallinkmp.com/#collapseOne-8	https://www.google.com/maps/place/SMX+Convention+Center+Manila/@14.5320782,120.9816948,15z/data=!4m2!3m1!1s0x0:0xcf52fb438feb5a6c?sa=X&ved=2ahUKEwiZvrqFmLb4AhUCR_EDHQMYBA8Q_BJ6BAgrEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-9	AUTOMECHANIC PHILIPPINES (Hybrid Edition)	2022-08-18	2022-08-18				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						World Trade Center Metro Manila		World Trade Center Metro Manila	https://www.globallinkmp.com/#collapseOne-9	https://www.google.com/maps/place/World+Trade+Center+Metro+Manila/@14.5510219,120.9872126,15z/data=!4m2!3m1!1s0x0:0x20a3c896a2fc6c69?sa=X&ved=2ahUKEwjA5biQmLb4AhVXSPEDHcXGCM4Q_BJ6BAgwEAU	"[""info@globallinkmp.com""]"		0
https://www.globallinkmp.com/#collapseOne-10	TRANSPORT & LOGISTICS PHILIPPINES (Hybrid Edition)	2022-08-18	2022-08-18				Global-Link is an events organizing and management company that has been in operations since the early 1990s. With a comprehensive service line, they are considered a one-stop-shop for their clients’ needs. They have an average of 25 annual trade event titles in their portfolio and have won the coveted award for Best in Exhibition Management from Pico Global two years in a row.	GLOBAL-LINK MP	https://www.globallinkmp.com/						World Trade Center Metro Manila		World Trade Center Metro Manila	https://www.globallinkmp.com/#collapseOne-10	https://www.google.com/maps/place/World+Trade+Center+Metro+Manila/@14.5510219,120.9872126,15z/data=!4m2!3m1!1s0x0:0x20a3c896a2fc6c69?sa=X&ved=2ahUKEwiPpZCWmLb4AhWcSPEDHeaNAVIQ_BJ6BAgxEAU	"[""info@globallinkmp.com""]"		0
